Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Poverty Pctl
3584,Orange ,92869,-117.8202433,33.7841408,5.27,51.27,56.8,52.08,92.57,36.86,37.95
8391,Orange ,90720,-118.0632084,33.8013108,21.14,13.86,34.67,13.72,53.99,6.42,55.43
9983,Orange ,92637,-117.7074697,33.6045946,26.53,58.6,38.03,0,63.65,35.14,68.2
3239,Orange ,92841,-117.97572,33.7848346,55.65,88.68,45.7,65.16,25.93,31.89,
6638,Orange ,92627,-117.9255731,33.6552399,36.66,73.15,61.96,0,45.39,40.98,41.12
4866,Orange ,92866,-117.8531049,33.7914977,9.67,59.99,81.12,79.31,96.17,35.03,19.49
5099,Orange ,92833,-117.9712501,33.884898,53.75,83.36,37.79,0,57.96,26.81,42.92
4374,Orange ,90631,-117.963138,33.9427646,7.43,62.21,86.43,43.21,99.75,22.36,8.49
3845,Orange ,92683,-118.0205108,33.7662506,32.88,72.08,87.25,0,73.68,45.48,32.05
4953,Orange ,92708,-117.9676275,33.72311,28.1,69.41,82.61,55.33,92.09,56.54,18.5
3843,Orange ,92821,-117.9135026,33.9340988,13.07,49.89,44.44,0,56.03,23.77,47.45
3257,Orange ,92706,-117.8739874,33.7661611,48.25,32.67,35.38,0,70.76,25,45.14
4914,Orange ,92630,-117.7046343,33.649152,2.43,49.71,55.2,47.82,75.28,34.86,54.77
1982,Orange ,92866,-117.8508355,33.7807141,46.99,73.6,65.38,0,39.77,52.68,23.74
7989,Orange ,92683,-117.9503802,33.7377201,50.01,78.64,29.81,0,60.11,33.23,26.74
2832,Orange ,92708,-117.9329082,33.7235974,18.48,63.95,71.18,0,65.1,31.91,8.75
6896,Orange ,92626,-117.9136471,33.6778627,27.73,63.05,49.45,0,62.99,48.98,47.37
4133,Orange ,92865,-117.8536692,33.8366335,21.34,62.26,43.55,0,41.46,39.85,44.52
8323,Orange ,92692,-117.6666493,33.55068,16.93,53.84,71.18,3.45,65.61,22.89,64
3613,Orange ,92704,-117.9248099,33.7336169,23.46,69.8,80.8,0,91.93,34.33,6.99
6833,Orange ,92844,-117.9622131,33.7606739,39.43,23.54,51.9,0,92.3,6.61,68.21
8140,Orange ,90620,-118.0275847,33.8534538,49.24,65.61,11.47,2.23,21.04,18.01,67.8
6266,Orange ,92647,-117.9978509,33.719217,0,40.79,38.93,0,34.4,36.62,87.48
4665,Orange ,92831,-117.8692764,33.8856931,56.45,87.83,59.49,0,87.58,24.71,18.81
5555,Orange ,90630,-118.0573402,33.8142505,15.97,48.82,74.54,19.06,66.08,28.15,59.88
3412,Orange ,92612,-117.8336974,33.6531552,29.33,60.85,38.25,0,99.96,29.51,31.03
7305,Orange ,92647,-118.0388823,33.7473928,53.76,77.3,58.23,0,55.98,43.13,83.75
6107,Orange ,92706,-117.860883,33.7674578,20.87,60.84,52.7,0,88.81,25.23,76.62
3709,Orange ,92663,-117.9474672,33.6344482,46.83,64.56,39.85,0,68.47,18.74,35.46
5061,Orange ,92840,-117.9586224,33.7849481,26.69,65.27,38.77,41.15,56.24,62.23,40.83
3548,Orange ,92801,-117.9804644,33.8485717,13.47,63.37,79.6,95.68,66.7,24.66,4.61
5069,Orange ,92870,-117.8529546,33.8722006,51.65,69.17,55.07,50.35,83.44,24.72,19.11
6045,Orange ,92612,-117.8143677,33.6622148,55.36,82.48,55.73,0,92.28,32.68,27.35
5430,Orange ,92833,-117.9568638,33.8866381,8.21,47.13,82.36,0,99.78,22.04,25.33
5013,Orange ,90631,-117.9678496,33.9227729,53.7,87.99,39.85,0,58.9,38.97,51.03
4381,Orange ,92648,-118.0005081,33.6929418,47.39,29.85,35.2,0,74.38,18.17,58.79
4123,Orange ,92683,-118.0301153,33.7704951,49.26,32.21,35.45,0,95.01,19.03,50.86
7483,Orange ,92612,-117.8396723,33.652607,22.39,67.79,30.69,0,47.36,59.97,44.07
3936,Orange ,92626,-117.9008448,33.6821945,22.77,63.52,43.55,0,41.29,39.54,47.46
6626,Orange ,92675,-117.6768613,33.4852789,37.85,71.78,80.63,0,54.97,41.25,32.3
6223,Orange ,92835,-117.9402667,33.9117646,0,36.93,33.4,0,65.95,17.19,32.51
4523,Orange ,92807,-117.8115691,33.8443705,51.14,87.2,24.56,0,44.89,38.57,38.19
5317,Orange ,92683,-117.9548828,33.7485828,26.24,62.89,33.26,0,28.95,45.69,33.5
4031,Orange ,90630,-118.0297412,33.8305662,0,50.55,31.15,62.94,65.77,21.5,15.72
4101,Orange ,92821,-117.890759,33.9160273,5.72,52.63,50.72,0,69.61,39.27,49.82
4274,Orange ,92780,-117.8109989,33.7195162,6.66,52.51,56.75,52.27,98.77,36.32,42.29
8186,Orange ,92841,-117.9715258,33.7957982,27.59,44.5,36.95,80.21,98.74,7.11,23.34
5767,Orange ,92780,-117.8127013,33.7362411,0,40.24,40.67,0,79.69,36.62,81.21
3437,Orange ,92867,-117.8253994,33.7970143,38.87,57.06,42.08,13.65,42.97,20.52,49.83
2746,Orange ,92708,-117.9499072,33.6940852,1.18,58.64,97.54,74.96,47.15,15.48,1.19
3308,Orange ,92630,-117.6812546,33.6288846,23.09,42.17,45.97,0,56.42,6.76,76.81
5182,Orange ,90630,-118.052434,33.834964,52.6,37.31,71.16,21.62,91.43,13.06,46.19
3786,Orange ,90620,-118.0152589,33.8355687,46.24,78.15,26.17,0,58.75,38.81,23.11
4258,Orange ,92833,-117.9681585,33.9046924,56.18,77.23,81.71,82.6,18.29,15.92,8.33
3466,Orange ,90630,-118.0414924,33.8254171,3.42,49.67,56.27,46.43,92.99,16.3,24.46
3348,Orange ,92705,-117.8278543,33.7667021,7.46,51.86,68.27,33.08,66.53,16.3,16.19
5325,Orange ,92704,-117.9417386,33.737867,0,48.45,31.12,82.93,65.01,16.19,14.89
1727,Orange ,92780,-117.8247177,33.7440129,50.28,74.3,84.39,0,37.51,50.07,24.33
3985,Orange ,92627,-117.9411674,33.6642944,54.18,70.96,58.27,14.71,89.61,13.61,8.07
6339,Orange ,92618,-117.7750436,33.6725059,57.84,77.15,61.92,66.76,42.6,12.14,20.46
6024,Orange ,92869,-117.8074249,33.7979555,19.27,66.83,43.41,16.04,44.04,30.75,47.91
5012,Orange ,92647,-118.0079541,33.735963,9.51,61.95,76.42,98.07,98.96,16.33,7
3196,Orange ,92683,-117.9802241,33.7264094,8.73,57.48,83.97,41.95,92.75,38.23,25.29
6154,Orange ,92626,-117.9028423,33.6609028,53.84,43.15,75.28,97.34,71.77,13.06,1.92
7762,Orange ,92823,-117.8147284,33.9272688,21.59,66.69,30.69,0,48.47,59.9,60.79
2415,Orange ,92653,-117.6918661,33.5987661,0,47.75,47.78,80.37,99.91,22.04,23.01
6900,Orange ,92821,-117.908263,33.9153573,50.58,31.12,50.72,0,96.48,14.29,42.14
7751,Orange ,92840,-117.955544,33.795374,64.26,90.45,21.34,68.55,85.63,15.13,14.66
3889,Orange ,92620,-117.755003,33.6919703,10.16,51.93,73.46,32.78,59.51,16.3,9.89
6816,Orange ,92780,-117.8072725,33.7419279,58.38,87.79,50.01,72.5,88.76,24.64,15.92
3144,Orange ,92649,-118.0488803,33.7249161,48.31,84.3,24.56,0,67.48,38.07,40.1
6369,Orange ,92626,-117.9278881,33.6655719,54.8,77.42,61.31,0,51.07,25.58,19.32
4905,Orange ,92630,-117.6895288,33.6340547,13.38,64.35,80.83,0,76.8,25.25,37.9
5074,Orange ,92627,-117.908706,33.6418496,34.67,53.93,60.14,0,99.04,21.29,49.26
3419,Orange ,92691,-117.6770403,33.6244283,2.94,49.7,55.78,48.02,63.2,18.8,14.15
4317,Orange ,90620,-118.0109173,33.8428805,53.86,78.73,55.68,0,92.85,41.67,65.53
6876,Orange ,92626,-117.9300508,33.6895819,53.68,80.79,53.32,0,76.56,29.82,17.31
3690,Orange ,90720,-118.0687277,33.8094993,6.9,54.33,56.42,0,68.64,39.27,18.64
4761,Orange ,92708,-117.9605931,33.6942394,21.46,68.91,54,0,52.83,36.36,23.5
5920,Orange ,92653,-117.7057718,33.5930992,17.55,66.77,45.97,43.18,39.92,31.2,26.84
15473,Orange ,92831,-117.8934116,33.8793825,42.88,52.38,52.7,76.55,89.43,3.55,12.79
5187,Orange ,92630,-117.6599285,33.6588801,36.63,55.78,48.34,0,99.55,20.19,53.22
3062,Orange ,92705,-117.841268,33.7634533,3.88,49.69,57.74,35.5,96.99,16.3,36.17
5780,Orange ,92602,-117.7783403,33.7166338,20.3,68.37,44.62,0,46.74,32.59,24.2
5736,Orange ,92637,-117.7160562,33.606971,19.11,67.72,45.97,34.87,42.24,31.78,24.22
5545,Orange ,92637,-117.7248144,33.6167121,58.06,45.71,34.86,83.96,72.48,12.87,39.41
4799,Orange ,92672,-117.6217862,33.4320693,7.5,62.88,93.22,47.23,99.13,23.54,7.77
7482,Orange ,90630,-118.0571887,33.8258098,43.01,77.28,25.13,0,59.4,39.94,8.66
3498,Orange ,90740,-118.0636903,33.7508498,0,47.19,31.22,69.61,57.98,16.03,26.83
4800,Orange ,92627,-117.9169409,33.6368923,44.14,38.36,44.29,0,93.34,14.41,30.24
7091,Orange ,92649,-118.0546457,33.7097532,59.29,82.35,25.99,61.31,34.45,8.21,18.06
4986,Orange ,92782,-117.7970749,33.7298139,23.75,68.45,30.69,12.69,37.26,57.74,20.06
4105,Orange ,92708,-117.9511573,33.7195163,24.12,44.71,76.65,77.68,97.67,7.11,69.01
6393,Orange ,90720,-118.0798922,33.7799596,17.9,45.3,79.14,0,95.82,7.12,33.75
3442,Orange ,92835,-117.8756321,33.9045539,55.07,79.48,47.69,0,42.45,27.28,15.03
3577,Orange ,92870,-117.8528609,33.8823988,16.48,65.77,63.4,0,45.35,30.75,28.31
6393,Orange ,90720,-118.0863456,33.7860198,0,42.18,38.93,0,59.55,35.69,69.51
5391,Orange ,92704,-117.8941216,33.6996552,28.4,47.63,64.63,44.64,57.1,4.25,40.74
4984,Orange ,92831,-117.907682,33.880582,47.26,27.1,57.3,0,96.61,13.62,30.58
3606,Orange ,92647,-118.0199636,33.7372031,6.31,54.85,60.39,1.99,47.12,38.32,8.78
8230,Orange ,90631,-117.9722583,33.9340336,0,48.56,25.4,0,57.94,15.11,31.45
4468,Orange ,92675,-117.645955,33.5244496,3.16,51.56,43.15,0,61.77,38.31,29.88
549,Orange ,92629,-117.6973164,33.4622587,52.15,47.33,53.48,96.35,78.02,7.7,0.3
8391,Orange ,92648,-117.9932396,33.6793865,36.89,50.73,59.47,91.7,93.51,3.6,21.01
2480,Orange ,92661,-117.9129453,33.6045927,2.91,52.29,43.15,0,51.9,23.15,16.72
6548,Orange ,90623,-118.0450217,33.8418899,53.46,33.76,55.97,0,94.91,15.83,36.33
6994,Orange ,92708,-117.9760616,33.7084651,5.42,48.06,73,74.16,99.08,22.23,15.31
4619,Orange ,92683,-118.0200958,33.7516672,0,48.5,28.73,41.02,73.99,15.75,41.62
5488,Orange ,92630,-117.6944778,33.6397121,0,48.46,28.73,75.56,55.15,16.17,1.54
4500,Orange ,92835,-117.9223018,33.9022199,1.39,52.98,26.17,0,23.53,22.74,37.78
7015,Orange ,92821,-117.9199423,33.9392818,22.52,14.46,27.24,0,88.99,3.43,15.86
3456,Orange ,92870,-117.8612771,33.9025381,50.73,61.91,34.99,91.1,40.28,3.06,5.04
4249,Orange ,92618,-117.7578575,33.6593645,45.04,31.21,35.38,0,49.25,18.15,22.48
10096,Orange ,92691,-117.6853236,33.609152,38.4,46.68,66.65,96.94,96.36,4.57,19.53
3521,Orange ,92649,-118.0283992,33.7225855,6.6,51.84,56.8,23.55,92.44,16.3,28.03
4687,Orange ,92831,-117.8784328,33.8931393,51.17,76.83,48.23,0,39.3,47.84,13.13
5706,Orange ,92626,-117.9036273,33.6925273,20.54,67.31,30.69,0,55.06,36.55,49.89
5067,Orange ,92833,-117.9505071,33.9054515,50.57,65.79,11.49,49.68,30,18.01,21.56
598,Orange ,92620,-117.7543564,33.7169413,4.79,57.79,60.36,91.66,96.3,15.77,4.5
2325,Orange ,92807,-117.8062222,33.8715008,48.59,74.01,67.27,0,7.87,50.07,21.75
3046,Orange ,90630,-118.0500218,33.8205123,50.14,67.09,19.87,61.94,29.09,9.18,4.19
6772,Orange ,92804,-118.0152258,33.8245773,49.02,69.42,63.79,61.81,40.81,30.06,16.67
4437,Orange ,92627,-117.8936526,33.6580897,0,43.34,41.28,66.59,60.65,34.61,34.16
2902,Orange ,90720,-118.0371731,33.8066027,58.08,82.73,31.69,45.47,42.19,8.21,15.69
4468,Orange ,90740,-118.0583294,33.7780672,4.87,52.81,43.15,0,51.89,38.12,18.19
3124,Orange ,92647,-118.0126393,33.7064714,13.15,62.03,73.82,0,90.4,15.23,7.82
2746,Orange ,92647,-118.0153188,33.7190914,57.79,84.38,31.66,82.3,38.06,24.5,12.09
4703,Orange ,92870,-117.8479994,33.8939302,14.3,61.67,75.54,0,90.83,17.38,16.23
4612,Orange ,90623,-118.0380241,33.8583374,21.69,68.43,30.69,0,33.77,52.81,15.91
4916,Orange ,90623,-118.0412155,33.8485886,40.12,48.98,67.72,66.62,98.84,3.23,20.25
3626,Orange ,90620,-118.0282835,33.842788,51.67,30,56.27,0,96.26,14.21,9.65
4358,Orange ,92675,-117.6510741,33.4854137,0,48.33,48.19,51.51,92.73,16.3,17.68
3869,Orange ,92869,-117.7954087,33.7973502,46.17,75.83,35.65,0,33.25,34.15,4.97
2885,Orange ,92782,-117.7649096,33.7636962,10.12,64.17,85.01,0,85.51,25.26,10.16
6423,Orange ,92663,-117.944056,33.6463408,47.1,81.39,24.69,0,72.41,39.55,9.86
5672,Orange ,92845,-118.0366697,33.7805697,33.04,47.78,42.57,0,60.98,3.17,15
12096,Orange ,92630,-117.6804455,33.6565671,46.32,49.04,64.76,99.2,91.89,1.82,31.5
5327,Orange ,92672,-117.6245583,33.4249625,32.01,45.85,42.5,0,96.57,5.41,32.16
2141,Orange ,92630,-117.6759416,33.6451474,0,52.49,25.59,0,74.99,21.9,32.69
5218,Orange ,92618,-117.7518955,33.6364023,4.27,49.62,73.22,5.11,94.65,16.3,45.21
3529,Orange ,92606,-117.7951518,33.70863,55.31,70.93,18.24,0,42.71,13.56,10.31
2774,Orange ,92606,-117.8221596,33.6849393,43.36,33.13,29.81,0,20.83,23.57,22.28
7952,Orange ,90630,-118.0281903,33.8207314,39.54,54.66,57.28,0,93.76,4.22,43.87
6591,Orange ,92604,-117.7984075,33.684115,0,42.61,50.9,0,80.75,29.34,62.83
5393,Orange ,92807,-117.763585,33.868626,20.25,65.46,49.77,0,48.93,57.93,34.72
3343,Orange ,92886,-117.8282554,33.8764203,40.35,60.64,45.51,18.8,35.62,20.41,20.83
1253,Orange ,92626,-117.9275165,33.6763992,0,53.11,21.42,0,76.64,13.93,34.74
4355,Orange ,92630,-117.678883,33.6695466,56.34,83.12,48.23,61.37,54.02,26.33,4.64
1377,Orange ,92887,-117.7152823,33.8742185,11.56,11.51,38.64,0,89.66,20.68,18.55
6958,Orange ,92835,-117.8940242,33.9038169,7.66,37.19,44.48,0,70.92,6.94,14.8
5500,Orange ,92617,-117.8416879,33.6425125,4.43,51.38,51.06,0,72.82,39.27,45.09
5996,Orange ,90720,-118.0523303,33.792587,22.28,14.84,35.69,35.44,55.39,10.14,26.86
4496,Orange ,92614,-117.8238921,33.6736209,61.32,75.13,47.95,27.27,92.38,4.32,3.09
3349,Orange ,92606,-117.8097464,33.6916929,33.43,19.96,26.63,62.6,92.34,3.48,5.57
5453,Orange ,92808,-117.7497908,33.8639175,0,52.68,25.66,52.71,33.84,22.38,22.09
5917,Orange ,90630,-118.0403113,33.8131222,3.69,36.83,55.92,0,40.05,7.21,27.71
3790,Orange ,92691,-117.6666498,33.5912214,41.92,58.65,42.14,24.28,39.75,20.73,13.89
2756,Orange ,92647,-118.0154407,33.7263926,2.17,30.31,61.25,0,43.72,4.05,32.96
2662,Orange ,92886,-117.8356725,33.895211,58.72,72.95,51.54,0,19.95,10.48,27.41
3102,Orange ,92614,-117.8184805,33.6693095,56.5,37.37,33.98,0,76.47,15.89,23.86
4834,Orange ,92708,-117.9736643,33.6940356,62.89,77.33,47.95,29.92,82.72,3.51,10.88
3924,Orange ,92708,-117.9499292,33.7087027,0,40.17,12.83,65.79,47.91,16,4.22
4630,Orange ,92869,-117.7811071,33.804727,0.21,49.63,36.08,0,60.77,37.92,14.27
4031,Orange ,92627,-117.9035763,33.650871,0,44.56,28.83,33.61,59.1,16,20.41
4218,Orange ,92886,-117.7528373,33.8994154,47.58,63.39,11.65,0,38.47,18.76,44.66
5512,Orange ,92627,-117.8996392,33.6441646,10.58,48.93,68.19,56.63,54.18,23.5,37.09
2354,Orange ,92845,-118.0344035,33.7896268,0,44.26,43.25,69.84,65.59,16,19.72
4212,Orange ,92614,-117.7987172,33.6693462,28.77,46.09,42.57,77.55,97.93,5.94,32.72
4332,Orange ,90720,-118.079092,33.7981512,2.25,52.43,43.15,16.11,54.88,22.74,3.92
6670,Orange ,90740,-118.1043364,33.7444635,0,46.37,63.69,53.01,92.22,22.04,50.67
8833,Orange ,92870,-117.8625111,33.8923778,31.55,48.65,43.93,46.83,62.97,3.74,20.7
3944,Orange ,92887,-117.7309183,33.8940999,55.14,41.45,60.94,33.15,72.57,13.06,4.21
4833,Orange ,92660,-117.8827408,33.633742,60.14,79.9,46.58,52.04,38.49,8.46,2.85
1674,Orange ,92886,-117.7919997,33.9056824,3.82,40.89,51.54,0,67.36,9.62,14.18
7487,Orange ,92672,-117.6052417,33.4071994,49.61,63.42,18.97,27.76,19.46,19.06,4.8
1722,Orange ,92845,-118.0222289,33.7774482,31.37,42.03,15.65,0,98.18,4.38,7.98
3257,Orange ,92835,-117.9383193,33.8932937,37.14,30.65,20.1,0,47.99,18.11,32.73
5675,Orange ,92887,-117.7056802,33.8831822,34.86,47.27,43.62,63.27,58.16,3.37,31.26
4444,Orange ,92867,-117.8264202,33.8313839,0.34,51.95,27.4,44.8,45.3,22.74,21.78
4828,Orange ,92807,-117.7696789,33.8488293,55.67,68.22,10.81,0,65.29,22.66,2.03
5485,Orange ,92648,-117.9937244,33.6661556,59.49,75.14,57.29,25.34,99.6,9.02,16.16
2773,Orange ,92677,-117.6797302,33.5378006,21.45,41.99,46.55,0,26.58,6.57,90.9
2688,Orange ,92648,-118.0104837,33.6625961,43.15,44.73,54.57,96.25,96.35,4.34,15.19
4795,Orange ,92649,-118.0656938,33.7193851,0,33.82,38.13,7.87,25.92,14.06,21.46
5015,Orange ,92660,-117.868556,33.6333298,57.38,42.48,24.69,0,74.73,13.06,28.65
857,Orange ,92688,-117.5952959,33.6388098,5.16,32.36,59.17,0,53.51,5.91,20.05
5288,Orange ,92870,-117.8351052,33.8843552,57.7,41.93,12.2,0,67.58,11.63,13.68
4175,Orange ,92604,-117.7753572,33.6925617,26.31,46.4,73.9,70.94,99.46,6.05,24.42
6328,Orange ,92618,-117.6863395,33.7077389,56.83,38.76,24.72,0,68.21,13.66,47.98
15174,Orange ,92705,-117.7854284,33.7789497,26.5,29.37,13.48,0,81.34,3.63,23.17
7143,Orange ,92691,-117.6651142,33.5727477,0,46.95,28.69,0,64.13,14.73,55.93
2490,Orange ,90740,-118.0942214,33.7535479,38.01,48.02,58.63,85.92,50.52,3.49,20.87
2668,Orange ,92807,-117.7728166,33.8582082,18.14,66.38,46.07,42.84,32.16,30.75,
3627,Orange ,92653,-117.6924249,33.5874584,56.48,79.07,39.6,0,38.52,16.93,4.39
3556,Orange ,92626,-117.9339427,33.6818524,0,38.99,50.99,0,71.22,36.62,32.63
5045,Orange ,92672,-117.6336425,33.4385746,19.79,66.34,30.49,0,56.07,34.41,33.46
7488,Orange ,92663,-117.9165233,33.6209027,63.86,89.34,17.74,16.27,16.53,8.21,7.04
3790,Orange ,92602,-117.7352311,33.7430213,0,46.87,47.79,43.24,51.44,21.45,14.03
3107,Orange ,92862,-117.6955373,33.8098494,66.53,89.67,8.66,0,52.84,7.6,1.16
4929,Orange ,90620,-118.019392,33.8135237,56.24,37.35,12.08,0,45.37,6.27,14
4220,Orange ,92646,-117.9582847,33.6425324,0,29.43,54.06,19.89,48.2,4.09,17.02
5865,Orange ,92646,-117.9756484,33.6794766,56.72,45.15,34.08,81.93,79.87,13.06,12.15
2868,Orange ,92676,-117.6126068,33.7525125,0,57.63,94.3,0,45.02,15.72,43.16
3263,Orange ,92627,-117.9132613,33.6313413,56.61,81.09,31.69,0,36.47,22.58,10.38
6471,Orange ,92705,-117.8028407,33.780868,14.08,12,10.22,6.01,41.55,17.48,39.92
4254,Orange ,92646,-117.9671282,33.6470177,10.55,11.32,5.99,0,84.22,22.51,67.42
14044,Orange ,92677,-117.6948206,33.5589577,20.03,39.55,43.93,0,70.14,0.67,83.56
4957,Orange ,92626,-117.9136205,33.6619896,0,44.49,44.06,43.47,73.04,22.33,50.6
2643,Orange ,92646,-117.9605421,33.6833874,0.18,39.64,52.01,0,43.97,23.31,33.96
3884,Orange ,92688,-117.5883002,33.6485439,58.24,42.56,12.14,0,69.02,8.84,43.05
4467,Orange ,92648,-118.0028287,33.6610404,15.26,62.92,72.3,0,73.07,18.16,21.28
2524,Orange ,92672,-117.6066076,33.4308537,48.03,28.59,55.6,0,86.97,14.27,5.22
7246,Orange ,92707,-117.8817709,33.6625305,15.5,28.03,11.17,0,72.67,2.68,4.58
6643,Orange ,92870,-117.8494835,33.9029233,61.6,71.87,25.56,0,70.26,5.31,3.32
6210,Orange ,92808,-117.7320838,33.8373291,55.54,35.36,55.33,0,71.57,15.73,12.55
4131,Orange ,92651,-117.7988845,33.585416,61.2,78.2,54.91,23.81,96.21,11.46,9.6
4505,Orange ,92675,-117.6810904,33.4940632,0,49.97,38.45,0,52.21,36.51,14.1
5665,Orange ,92651,-117.7535469,33.6016816,39.75,26.31,27.52,0,62.63,15.01,41.27
4069,Orange ,92649,-118.0371737,33.7226068,44.53,61.71,35.06,7.44,16.68,19.42,12.32
2941,Orange ,92637,-117.7378821,33.6110236,0,37.9,41.02,0,53.06,36.62,62.36
3023,Orange ,92691,-117.6672345,33.6050678,52.1,68.57,21.05,53.24,12.95,11.4,3.4
6941,Orange ,92807,-117.7923658,33.8407667,46.81,59.89,41.7,10.3,20.92,14.11,1.36
3730,Orange ,92646,-117.9845181,33.6939742,0,44.7,20.53,0,22.12,16,24.02
6257,Orange ,92649,-118.0458577,33.7188921,1.81,42.66,54.5,0,72.3,35.19,26.02
3614,Orange ,92691,-117.6420514,33.6575536,0,46.8,28.73,0,28.71,16.02,4.7
6780,Orange ,92663,-117.9402584,33.6201747,20.66,13.36,33.8,0,82.86,10.63,31.62
4852,Orange ,92646,-117.9754563,33.664956,53.97,32.99,56.09,0,65.9,15.45,11.03
3539,Orange ,92808,-117.7543976,33.8549585,56.26,36.8,36.74,0,66.72,12.09,7.05
6771,Orange ,92604,-117.7840842,33.7011607,45.55,50.7,43.93,97.14,24.2,1.71,5.8
3435,Orange ,92692,-117.6404935,33.6324425,52.92,66.91,12,36.37,25.23,18.01,5.67
3460,Orange ,92656,-117.7170668,33.5832392,30.49,46.5,42.57,51.54,36.81,5.46,11.97
4000,Orange ,92867,-117.8056228,33.831656,0,46.79,47.78,30.85,64.51,16.04,25.73
1365,Orange ,92647,-118.0193307,33.7074614,0.53,31.68,61.25,14.28,19.35,6.8,10.4
7976,Orange ,92886,-117.7948035,33.8780654,55.87,36.78,11.74,0,66.3,11.5,8.55
4547,Orange ,92869,-117.8204295,33.7769301,0,46.63,23.54,0,29.95,14.73,12.96
7957,Orange ,92604,-117.7807058,33.6856826,55.84,53.51,28.99,88.58,52.55,3.7,10.52
4814,Orange ,92886,-117.7692769,33.8986741,48.06,29.08,47.29,0,65.96,14.27,6.47
2914,Orange ,90740,-118.1069698,33.7393938,0,46.15,47.78,0,55.92,22.04,7.86
4580,Orange ,92637,-117.7260302,33.601944,58.67,44.3,11.8,0,72.72,11.63,31.71
3287,Orange ,92614,-117.8217375,33.6802504,13.71,11.97,44.94,0,82.06,24.81,18.6
2733,Orange ,92688,-117.6187322,33.617141,5.19,43.68,66.89,0,84.52,25.21,13.63
1626,Orange ,92653,-117.6841854,33.5831592,0,31.73,36.79,26.27,15.27,14.27,7.65
5111,Orange ,92656,-117.7106408,33.5707126,48.19,52.9,43.93,96.08,47.55,1.71,18.24
3647,Orange ,92648,-118.0028204,33.6760101,0,40.63,38.93,10.86,32.03,30.83,40.28
5590,Orange ,92620,-117.7621304,33.7055501,58.45,44.74,15.57,0,63.75,8.77,14.85
4375,Orange ,92604,-117.7907468,33.6926896,0,43.62,53.27,0,65.2,22.56,25.32
3979,Orange ,92610,-117.6498083,33.6829142,24.79,21.99,6.95,0,46.93,4.19,15.37
2373,Orange ,92692,-117.6482115,33.5758253,57.44,39.94,15.21,0,64.89,6.54,20.07
4165,Orange ,92886,-117.7847204,33.8699584,56.62,47.16,47.19,83.66,71.14,8.48,3
4828,Orange ,92612,-117.8126304,33.6518934,18.28,65.48,62.93,0,56.52,34.13,26
3581,Orange ,92630,-117.665172,33.644694,26.96,42.12,14.81,49.25,57.19,4.48,16.03
4165,Orange ,92646,-117.9840914,33.664929,0,36.66,46.79,0,37.31,34.21,18.74
4364,Orange ,92780,-117.8143983,33.7587899,11.12,11.52,42.57,0,88.62,21.92,31.11
5300,Orange ,92648,-117.9924346,33.6509015,37.96,24.89,26.9,0,52.35,11.85,37.49
4355,Orange ,92673,-117.6410286,33.470188,38.72,49.61,56.23,0,97.49,3.09,14.84
4241,Orange ,92646,-117.9585824,33.6756654,20.38,14.83,7.59,0,45.25,13.63,21.49
3718,Orange ,92653,-117.6836291,33.5688148,9.3,11.19,48.52,0,74.6,22.51,41.15
5119,Orange ,92691,-117.6660675,33.6141596,58.59,48.85,31.15,48.29,62.72,3.32,0.05
2660,Orange ,92651,-117.7847809,33.542518,24.66,38.61,13.66,0,38.71,3.69,11.05
5776,Orange ,92660,-117.8983938,33.6281163,51.7,63.51,23.24,61.11,18.92,18.2,1.25
3583,Orange ,92629,-117.6965584,33.4800989,0,44.61,20.75,36.43,41.61,16,11.35
5183,Orange ,92614,-117.8081717,33.6742426,0,39.59,24.05,65.13,59.74,16,16.63
2502,Orange ,92672,-117.593146,33.4194887,0,42.16,12.78,0,60.01,14.74,23.02
3801,Orange ,92675,-117.5055177,33.6466007,0,41.38,52.01,0,74.74,36.62,28.66
4123,Orange ,92691,-117.6540509,33.6185325,27.74,47.21,65.7,0,65.51,5.59,9.73
4006,Orange ,92646,-117.9480646,33.6815196,55.78,39.88,34.53,24.41,63.34,13.06,16.62
3652,Orange ,92663,-117.9163437,33.6123827,58.53,45.62,21.39,37.16,50.51,12.02,7.07
5374,Orange ,92677,-117.7049711,33.5603852,0,48.88,23.66,42.01,60.73,21.34,3.14
3469,Orange ,92672,-117.6512991,33.4516707,36.06,48.87,43.99,0,67.18,3.17,13.31
3208,Orange ,92656,-117.7222319,33.5648054,19.02,13.09,31.12,7.04,37.25,17.48,26.47
3075,Orange ,92692,-117.6399964,33.6452845,57.78,39.9,24.09,0,67.69,14.82,9.68
3690,Orange ,92646,-117.9842913,33.6794349,42.38,28.13,29.34,0,52.44,15.07,14.71
6084,Orange ,92672,-117.5947849,33.4458787,17.48,32.98,25.51,0,59.82,3.68,6.64
4014,Orange ,92692,-117.6535608,33.5812401,44.35,26.36,56.53,0,89.51,14.13,3.45
3639,Orange ,92831,-117.9021254,33.8908928,23.29,16.49,39.35,48.09,35.01,10.84,16.74
3819,Orange ,92675,-117.6004507,33.5436042,58.14,42.08,24.56,0,57.69,15.47,12.14
